INSERT,1161803613,2122f5d90b3b82063a70b2eed43bd05bc590fcf4,"/**
 * #it0104 Commenting out, not fixed until post-2.0.4, due to dependency on new plexus-container-default version.                      
 */",code_comment,code|design-debt
INSERT,1162170360,013435e2cff39f92fe4de42a5860d123a65c3238,// TODO: I think this is incorrect (it results in localCopy set in a remote profile). Probably,code_comment,requirement-debt
INSERT,1162170360,013435e2cff39f92fe4de42a5860d123a65c3238,"// TODO: would prefer the snapshot transformation took care of this. Maybe we need a ""shouldresolve"" flag.",code_comment,code|design-debt
DELETE,1161831637,d4776345eff04410c553f7a3bb8fb72f994000d8,"/**
     * Test the use case for having a compile time dependency be transitive:
     * when you extend a class you need its dependencies at compile time.
     */",code_comment,code|design-debt
DELETE,1161831637,d4776345eff04410c553f7a3bb8fb72f994000d8,//todo: i don't think we need to delete this plugin,code_comment,code|design-debt
DELETE,1161634458,d13fdfa964cf9b48f1fd8f7e9b4258b2f99cc0f7,// TODO: improve error handling,code_comment,code|design-debt
DELETE,1161634458,d13fdfa964cf9b48f1fd8f7e9b4258b2f99cc0f7,"/**
 * Check that tricky things having to do with parameter injection are handled correctly, 
 * by using the tricky params here!
 * 
 * @goal tricky-params
 */",code_comment,code|design-debt
DELETE,1161831637,d4776345eff04410c553f7a3bb8fb72f994000d8,"/**
     * Verify that a plugin dependency class can be loaded from both the plugin classloader and the
     * context classloader available to the plugin.
     */",code_comment,code|design-debt
DELETE,1161831637,d4776345eff04410c553f7a3bb8fb72f994000d8,"/**
 * #it0104 Commenting out, not fixed until post-2.0.4, due to dependency on new plexus-container-default version.                      
 */",code_comment,code|design-debt
DELETE,1174426859,34bf67ecf1f04bebd912978ff824668d06a6839e,// TODO: check ID is correct for reports,code_comment,requirement-debt
DELETE,1174426859,34bf67ecf1f04bebd912978ff824668d06a6839e,// TODO: this is all kind of backwards from the POMM. Let's align it all under 2.1.,code_comment,code|design-debt
DELETE,1174426859,34bf67ecf1f04bebd912978ff824668d06a6839e,// TODO: if moved to the plugin manager we already have the descriptor from above and so do can lookup the container directly,code_comment,code|design-debt
INSERT,1174426859,34bf67ecf1f04bebd912978ff824668d06a6839e,// TODO: Remove this once we no longer have to support legacy-style lifecycle mappings,code_comment,code|design-debt
INSERT,1174426859,34bf67ecf1f04bebd912978ff824668d06a6839e,// TODO: Remove this once we no longer have to support legacy-style lifecycle mappings,code_comment,code|design-debt
INSERT,1174426859,34bf67ecf1f04bebd912978ff824668d06a6839e,// TODO: this is all kind of backwards from the POMM. Let's align it all under 2.1.,code_comment,code|design-debt
INSERT,1174426859,34bf67ecf1f04bebd912978ff824668d06a6839e,// TODO: check ID is correct for reports,code_comment,requirement-debt
INSERT,1174426859,34bf67ecf1f04bebd912978ff824668d06a6839e,"/**
 * Responsible for parsing the Maven-2.0.x lifecycle-definition syntaxes. This class is partitioned
 * from the others, because this syntax should be deprecated and removed from support, eventually.
 * 
 * @author jdcasey
 *
 */",code_comment,code|design-debt
INSERT,1174426859,34bf67ecf1f04bebd912978ff824668d06a6839e,// TODO: Inject relative-ordered project/plugin executions as plan modifiers.,code_comment,requirement-debt
INSERT,1161786352,294628473d4e065f0062ecfe86eafb7bb82414af,//todo: i don't think we need to delete this plugin,code_comment,code|design-debt
INSERT,1174426859,34bf67ecf1f04bebd912978ff824668d06a6839e,"/**
     * Return true if the specified MojoBinding refers to the internal mojo used to clean up a completed
     * forked-execution context. This is useful for formatting when listing the build plan, when
     * expression of these actual mojo names isn't necessarily useful, and can be confusing.
     */",code_comment,code|design-debt
DELETE,1161831637,d4776345eff04410c553f7a3bb8fb72f994000d8,// TODO Auto-generated catch block,code_comment,requirement-debt
DELETE,1161831637,d4776345eff04410c553f7a3bb8fb72f994000d8,// TODO Auto-generated catch block,code_comment,requirement-debt
DELETE,1161831637,d4776345eff04410c553f7a3bb8fb72f994000d8,// TODO Auto-generated catch block,code_comment,requirement-debt
DELETE,1161831637,d4776345eff04410c553f7a3bb8fb72f994000d8,// TODO Auto-generated catch block,code_comment,requirement-debt
DELETE,1161831637,d4776345eff04410c553f7a3bb8fb72f994000d8,"/**
     * @return the suite of tests being tested
     */",code_comment,test-debt
DELETE,1161831637,d4776345eff04410c553f7a3bb8fb72f994000d8,"/**
     * @return the suite of tests being tested
     */",code_comment,test-debt
DELETE,1161831637,d4776345eff04410c553f7a3bb8fb72f994000d8,"/**
     * @return the suite of tests being tested
     */",code_comment,test-debt
INSERT,1174426859,34bf67ecf1f04bebd912978ff824668d06a6839e,// FIXME: Move the functionality used from this into the PluginLoader when PluginManager refactor is complete.,code_comment,code|design-debt
INSERT,1174426859,34bf67ecf1f04bebd912978ff824668d06a6839e,// this has been simplified from the old code that injected the plugin management stuff,code_comment,code|design-debt
INSERT,1174426859,34bf67ecf1f04bebd912978ff824668d06a6839e,// TODO: Shouldn't we be injecting pluginManagement info here??,code_comment,code|design-debt
INSERT,1162506398,de12841435e1f86a6f638d00090ef6737393e003,// TODO: Not sure how best to set these for this implementation...,code_comment,code|design-debt
DELETE,1162506398,de12841435e1f86a6f638d00090ef6737393e003,// TODO: Not sure how best to set these for this implementation...,code_comment,code|design-debt
DELETE,1161403444,f06c8379ccff23b53954286cdd40980bf711b7dd,// TODO: remove deprecated expression,code_comment,code|design-debt
DELETE,1161292139,e13f6bd039bc72381d063057bfdacdde4257934a,// TODO: use from Bootstrap.java,code_comment,requirement-debt
DELETE,1161292139,e13f6bd039bc72381d063057bfdacdde4257934a,// TODO: only build this guy,code_comment,requirement-debt
DELETE,1161292139,e13f6bd039bc72381d063057bfdacdde4257934a,// TODO: should just need assembly from basedir,code_comment,code|design-debt
DELETE,1161403444,f06c8379ccff23b53954286cdd40980bf711b7dd,// TODO: need a friendly name for a plugin,code_comment,code|design-debt
DELETE,1161403444,f06c8379ccff23b53954286cdd40980bf711b7dd,// TODO: requires that this field is in the plugin descriptor,code_comment,requirement-debt
DELETE,1161403444,f06c8379ccff23b53954286cdd40980bf711b7dd,"/**
 * Copied from plexus-utils 1.3-SNAPSHOT as we can't upgrade it yet.
 * This class can be removed when a newer version of plexus-utils is included with Maven
 * 
 * @see org.codehaus.plexus.util.xml.PrettyPrintXMLWriter
 */",code_comment,code|design-debt
DELETE,1161396962,a14672faeb6f4ceab7a1b79f9e70d7aa85ca8465,// TODO: remove deprecated expression,code_comment,code|design-debt
DELETE,1161292139,e13f6bd039bc72381d063057bfdacdde4257934a,// TODO: have an alternative implementation of ArtifactResolver for source compiles,code_comment,code|design-debt
DELETE,1161403444,f06c8379ccff23b53954286cdd40980bf711b7dd,// TODO: need default excludes in scanner,code_comment,requirement-debt
INSERT,1161291050,1f509eacf713a560f0ff021962ecc4c95e53513f,"/**
     * @return the suite of tests being tested
     */",code_comment,test-debt
DELETE,1161396962,a14672faeb6f4ceab7a1b79f9e70d7aa85ca8465,// TODO: need a friendly name for a plugin,code_comment,code|design-debt
INSERT,1161291050,1f509eacf713a560f0ff021962ecc4c95e53513f,"/**
     * @return the suite of tests being tested
     */",code_comment,test-debt
DELETE,1161292139,e13f6bd039bc72381d063057bfdacdde4257934a,// TODO: this could be much improved,code_comment,code|design-debt
DELETE,1161292139,e13f6bd039bc72381d063057bfdacdde4257934a,// TODO: exception?,code_comment,code|design-debt
DELETE,1161292139,e13f6bd039bc72381d063057bfdacdde4257934a,// TODO: there should be a better way to parse these,code_comment,code|design-debt
DELETE,1161292139,e13f6bd039bc72381d063057bfdacdde4257934a,// TODO: exception?,code_comment,code|design-debt
DELETE,1161292139,e13f6bd039bc72381d063057bfdacdde4257934a,// TODO: exception?,code_comment,code|design-debt
DELETE,1161396962,a14672faeb6f4ceab7a1b79f9e70d7aa85ca8465,"/**
 * Copied from plexus-utils 1.3-SNAPSHOT as we can't upgrade it yet.
 * This class can be removed when a newer version of plexus-utils is included with Maven
 * 
 * @see org.codehaus.plexus.util.xml.PrettyPrintXMLWriter
 */",code_comment,code|design-debt
DELETE,1161403444,f06c8379ccff23b53954286cdd40980bf711b7dd,// TODO: remove when backward compatibility is no longer an issue.,code_comment,code|design-debt
DELETE,1161403444,f06c8379ccff23b53954286cdd40980bf711b7dd,// TODO: remove when backward compatibility is no longer an issue.,code_comment,code|design-debt
DELETE,1161403444,f06c8379ccff23b53954286cdd40980bf711b7dd,// TODO: remove when backward compatibility is no longer an issue.,code_comment,code|design-debt
INSERT,1161291016,a7e210270f639c80cd450ed53e7d6b0e64314089,// TODO Auto-generated catch block,code_comment,requirement-debt
INSERT,1161291016,a7e210270f639c80cd450ed53e7d6b0e64314089,// TODO Auto-generated catch block,code_comment,requirement-debt
INSERT,1161291016,a7e210270f639c80cd450ed53e7d6b0e64314089,// TODO Auto-generated catch block,code_comment,requirement-debt
INSERT,1161291016,a7e210270f639c80cd450ed53e7d6b0e64314089,// TODO Auto-generated catch block,code_comment,requirement-debt
DELETE,1161396962,a14672faeb6f4ceab7a1b79f9e70d7aa85ca8465,// TODO: need default excludes in scanner,code_comment,requirement-debt
DELETE,1161292139,e13f6bd039bc72381d063057bfdacdde4257934a,// although HTTPUrlConnection javadocs says FileNotFoundException should be,code_comment,documentation-debt
DELETE,1161292139,e13f6bd039bc72381d063057bfdacdde4257934a,// line switch perhaps) of what to do in this case? Maven already has,code_comment,code|design-debt
DELETE,1161292139,e13f6bd039bc72381d063057bfdacdde4257934a,// one of two or more remote repos is unavailable? There may be multiple,code_comment,code|design-debt
DELETE,1161292139,e13f6bd039bc72381d063057bfdacdde4257934a,// TODO: use super POM?,code_comment,code|design-debt
DELETE,1161292139,e13f6bd039bc72381d063057bfdacdde4257934a,// TODO: use maven root POM?,code_comment,code|design-debt
DELETE,1161403444,f06c8379ccff23b53954286cdd40980bf711b7dd,// TODO: should read this from the pom...,code_comment,code|design-debt
DELETE,1161403444,f06c8379ccff23b53954286cdd40980bf711b7dd,// TODO: add back when skinning support is in the site renderer,code_comment,requirement-debt
INSERT,1161291036,aae9c6f2438e4020f2d20dad11e5a9d33735d87b,"/**
     * @return the suite of tests being tested
     */",code_comment,test-debt
DELETE,1161403444,f06c8379ccff23b53954286cdd40980bf711b7dd,// TODO: warning - just don't start a section,code_comment,code|design-debt
DELETE,1161403444,f06c8379ccff23b53954286cdd40980bf711b7dd,// TODO: warning - just don't start a section,code_comment,code|design-debt
DELETE,1161403444,f06c8379ccff23b53954286cdd40980bf711b7dd,// TODO: warning - just don't start a section,code_comment,code|design-debt
DELETE,1161403444,f06c8379ccff23b53954286cdd40980bf711b7dd,// TODO Waiting for new release of Validator,code_comment,requirement-debt
DELETE,1161403444,f06c8379ccff23b53954286cdd40980bf711b7dd,// TODO Special case http://jira.codehaus.org/browse/MEV-40,code_comment,requirement-debt
DELETE,1161396962,a14672faeb6f4ceab7a1b79f9e70d7aa85ca8465,// TODO: remove when backward compatibility is no longer an issue.,code_comment,code|design-debt
DELETE,1161396962,a14672faeb6f4ceab7a1b79f9e70d7aa85ca8465,// TODO: remove when backward compatibility is no longer an issue.,code_comment,code|design-debt
DELETE,1161396962,a14672faeb6f4ceab7a1b79f9e70d7aa85ca8465,// TODO: remove when backward compatibility is no longer an issue.,code_comment,code|design-debt
DELETE,1161292139,e13f6bd039bc72381d063057bfdacdde4257934a,"/*
             * two reasons are mentioned in the API docs for File.list
             * (1) dir is not a directory. This is impossible as
             *     we wouldn't get here in this case.
             * (2) an IO error occurred (why doesn't it throw an exception
             *     then???)
             */",code_comment,code|design-debt
DELETE,1161396962,a14672faeb6f4ceab7a1b79f9e70d7aa85ca8465,// TODO: should read this from the pom...,code_comment,code|design-debt
DELETE,1161396962,a14672faeb6f4ceab7a1b79f9e70d7aa85ca8465,"/**
     * TODO: This method is never called - all reports are rendered by maven-site-plugin's
     * ReportDocumentRender.
     *
     * @see org.apache.maven.plugin.Mojo#execute()
     */",code_comment,requirement-debt
DELETE,1161292139,e13f6bd039bc72381d063057bfdacdde4257934a,"/**
     * Given a directory and an array of extensions return an array of compliant files.
     *
     * TODO Should an ignore list be passed in?
     * TODO Should a recurse flag be passed in?
     *
     * The given extensions should be like java"" and not like "".java""",code_comment,code|design-debt
DELETE,1161292139,e13f6bd039bc72381d063057bfdacdde4257934a,"/**
     * Renames a file, even if that involves crossing file system boundaries.
     *
     * <p>This will remove <code>to</code> (if it exists), ensure that
     * <code>to</code>'s parent directory exists and move
     * <code>from</code>, which involves deleting <code>from</code> as
     * well.</p>
     *
     * @param from the file to move
     * @param to the new file name
     * @throws IOException if anything bad happens during this
     * process.  Note that <code>to</code> may have been deleted
     * already when this happens.
     */",code_comment,code|design-debt
DELETE,1161396962,a14672faeb6f4ceab7a1b79f9e70d7aa85ca8465,// TODO: warning - just don't start a section,code_comment,code|design-debt
DELETE,1161396962,a14672faeb6f4ceab7a1b79f9e70d7aa85ca8465,// TODO: warning - just don't start a section,code_comment,code|design-debt
DELETE,1161396962,a14672faeb6f4ceab7a1b79f9e70d7aa85ca8465,// TODO: warning - just don't start a section,code_comment,code|design-debt
DELETE,1161292139,e13f6bd039bc72381d063057bfdacdde4257934a,//ok... move the Vector into the files list...,code_comment,code|design-debt
DELETE,1161396962,a14672faeb6f4ceab7a1b79f9e70d7aa85ca8465,// TODO Waiting for new release of Validator,code_comment,requirement-debt
DELETE,1161396962,a14672faeb6f4ceab7a1b79f9e70d7aa85ca8465,// TODO Special case http://jira.codehaus.org/browse/MEV-40,code_comment,requirement-debt
DELETE,1161292139,e13f6bd039bc72381d063057bfdacdde4257934a,// FIXME: I'm almost certain this // removal is unnecessary,code_comment,code|design-debt
DELETE,1161292139,e13f6bd039bc72381d063057bfdacdde4257934a,// todo shouldn't the scanner return platform independent names?,code_comment,requirement-debt
DELETE,1161292139,e13f6bd039bc72381d063057bfdacdde4257934a,"/**
 * <p>This is a utility class used by selectors and DirectoryScanner. The
 * functionality more properly belongs just to selectors, but unfortunately
 * DirectoryScanner exposed these as protected methods. Thus we have to
 * support any subclasses of DirectoryScanner that may access these methods.
 * </p>
 * <p>This is a Singleton.</p>
 *
 * @author Arnout J. Kuiper
 *         <a href=mailto:ajkuiper@wxs.nl"">ajkuiper@wxs.nl</a>",code_comment,code|design-debt
INSERT,1161208060,213a9e219979dc74cac45cf52ba96136bf69e1fa,/* @todo this can be replaced with plexus-archiver */,code_comment,code|design-debt
DELETE,1161208206,79e98da8ceba69ee4eace918d18b71e5ddee858f,// TODO: needs to be configurable,code_comment,requirement-debt
DELETE,1161208206,79e98da8ceba69ee4eace918d18b71e5ddee858f,// A hack to keep stupid velocity resource loader errors from triggering failure,code_comment,code|design-debt
INSERT,1161289343,fb93c0c26419a7534f79e4e316e26f93bc6f0fee,"/** Since the artifact resolution does not use the project builder, we must
        ensure that the full hierarchy of all dependencies is resolved. This
        includes the dependencies of the parent-pom's of dependencies. This test
        will check this, by depending on classworlds, which is a dependency of
        maven-component, which is the parent of maven-plugin, which is an
        explicit dependency of this test.
        # TODO: must correct the assumptions of this test
         */",code_comment,code|design-debt
DELETE,1160833993,4a4d00fd04541568770103948c78a5d42fd3393b,"/** Since the artifact resolution does not use the project builder, we must
        ensure that the full hierarchy of all dependencies is resolved. This
        includes the dependencies of the parent-pom's of dependencies. This test
        will check this, by depending on classworlds, which is a dependency of
        maven-component, which is the parent of maven-plugin, which is an
        explicit dependency of this test.
        # TODO: must correct the assumptions of this test
         */",code_comment,code|design-debt
DELETE,1160833993,4a4d00fd04541568770103948c78a5d42fd3393b,"/** Test the use case for having a compile time dependency be transitive: 
        when you extend a class you need its dependencies at compile time.
 */",code_comment,code|design-debt
INSERT,1161289343,fb93c0c26419a7534f79e4e316e26f93bc6f0fee,// TODO: I would like to build some small core-it artifacts for this purpose instead,code_comment,code|design-debt
DELETE,1161208206,79e98da8ceba69ee4eace918d18b71e5ddee858f,"/*
             * two reasons are mentioned in the API docs for File.list
             * (1) dir is not a directory. This is impossible as
             *     we wouldn't get here in this case.
             * (2) an IO error occurred (why doesn't it throw an exception
             *     then???)
             */",code_comment,code|design-debt
DELETE,1160833993,4a4d00fd04541568770103948c78a5d42fd3393b,"/** Verify that a plugin dependency class can be loaded from both the plugin classloader and the
        context classloader available to the plugin.
 */",code_comment,code|design-debt
DELETE,1160833993,4a4d00fd04541568770103948c78a5d42fd3393b,"//""# it0015 reserved in rememberance of Marmalade. We knew you so little.""",code_comment,code|design-debt
DELETE,1160833993,4a4d00fd04541568770103948c78a5d42fd3393b,// TODO: I would like to build some small core-it artifacts for this purpose instead,code_comment,code|design-debt
INSERT,1160842852,270fdef090a4b409d9f0507c00dea932407a1928,"/*
             * two reasons are mentioned in the API docs for File.list
             * (1) dir is not a directory. This is impossible as
             *     we wouldn't get here in this case.
             * (2) an IO error occurred (why doesn't it throw an exception
             *     then???)
             */",code_comment,code|design-debt
INSERT,1160674957,9000f21fd7551ba64464136f9b9145bab46744e0,"/** Since the artifact resolution does not use the project builder, we must
        ensure that the full hierarchy of all dependencies is resolved. This
        includes the dependencies of the parent-pom's of dependencies. This test
        will check this, by depending on classworlds, which is a dependency of
        maven-component, which is the parent of maven-plugin, which is an
        explicit dependency of this test.
        # TODO: must correct the assumptions of this test
         */",code_comment,code|design-debt
DELETE,1161208206,79e98da8ceba69ee4eace918d18b71e5ddee858f,"/**
     * Given a directory and an array of extensions return an array of compliant files.
     *
     * TODO Should an ignore list be passed in?
     * TODO Should a recurse flag be passed in?
     *
     * The given extensions should be like java"" and not like "".java""",code_comment,code|design-debt
INSERT,1160674957,9000f21fd7551ba64464136f9b9145bab46744e0,"/** Test the use case for having a compile time dependency be transitive: 
        when you extend a class you need its dependencies at compile time.
 */",code_comment,code|design-debt
INSERT,1160842852,270fdef090a4b409d9f0507c00dea932407a1928,"/**
     * Given a directory and an array of extensions return an array of compliant files.
     *
     * TODO Should an ignore list be passed in?
     * TODO Should a recurse flag be passed in?
     *
     * The given extensions should be like java"" and not like "".java""",code_comment,code|design-debt
INSERT,1161289343,fb93c0c26419a7534f79e4e316e26f93bc6f0fee,"/** Test the use case for having a compile time dependency be transitive: 
        when you extend a class you need its dependencies at compile time. */",code_comment,code|design-debt
INSERT,1160674957,9000f21fd7551ba64464136f9b9145bab46744e0,"/** Verify that a plugin dependency class can be loaded from both the plugin classloader and the
        context classloader available to the plugin.
 */",code_comment,code|design-debt
INSERT,1160842852,270fdef090a4b409d9f0507c00dea932407a1928,"/**
     * Renames a file, even if that involves crossing file system boundaries.
     *
     * <p>This will remove <code>to</code> (if it exists), ensure that
     * <code>to</code>'s parent directory exists and move
     * <code>from</code>, which involves deleting <code>from</code> as
     * well.</p>
     *
     * @throws IOException if anything bad happens during this
     * process.  Note that <code>to</code> may have been deleted
     * already when this happens.
     *
     * @param from the file to move
     * @param to the new file name
     */",code_comment,code|design-debt
INSERT,1160674957,9000f21fd7551ba64464136f9b9145bab46744e0,"//""# it0015 reserved in rememberance of Marmalade. We knew you so little.""",code_comment,code|design-debt
INSERT,1160842852,270fdef090a4b409d9f0507c00dea932407a1928,//ok... move the Vector into the files list...,code_comment,code|design-debt
INSERT,1160674957,9000f21fd7551ba64464136f9b9145bab46744e0,// TODO: I would like to build some small core-it artifacts for this purpose instead,code_comment,code|design-debt
INSERT,1160842852,270fdef090a4b409d9f0507c00dea932407a1928,// FIXME: I'm almost certain this // removal is unnecessary,code_comment,code|design-debt
DELETE,1161208206,79e98da8ceba69ee4eace918d18b71e5ddee858f,"/**
     * Renames a file, even if that involves crossing file system boundaries.
     *
     * <p>This will remove <code>to</code> (if it exists), ensure that
     * <code>to</code>'s parent directory exists and move
     * <code>from</code>, which involves deleting <code>from</code> as
     * well.</p>
     *
     * @throws IOException if anything bad happens during this
     * process.  Note that <code>to</code> may have been deleted
     * already when this happens.
     *
     * @param from the file to move
     * @param to the new file name
     */",code_comment,code|design-debt
DELETE,1161208206,79e98da8ceba69ee4eace918d18b71e5ddee858f,//ok... move the Vector into the files list...,code_comment,code|design-debt
DELETE,1161208206,79e98da8ceba69ee4eace918d18b71e5ddee858f,// FIXME: I'm almost certain this // removal is unnecessary,code_comment,code|design-debt
INSERT,1161289343,fb93c0c26419a7534f79e4e316e26f93bc6f0fee,"/** Verify that a plugin dependency class can be loaded from both the plugin classloader and the
        context classloader available to the plugin. */",code_comment,code|design-debt
DELETE,1161208206,79e98da8ceba69ee4eace918d18b71e5ddee858f,/* @todo this can be replaced with plexus-archiver */,code_comment,code|design-debt
DELETE,1161208206,79e98da8ceba69ee4eace918d18b71e5ddee858f,"/**
 * <p>This is a utility class used by selectors and DirectoryScanner. The
 * functionality more properly belongs just to selectors, but unfortunately
 * DirectoryScanner exposed these as protected methods. Thus we have to
 * support any subclasses of DirectoryScanner that may access these methods.
 * </p>
 * <p>This is a Singleton.</p>
 *
 * @author Arnout J. Kuiper
 * <a href=mailto:ajkuiper@wxs.nl"">ajkuiper@wxs.nl</a>",code_comment,code|design-debt
DELETE,1161208206,79e98da8ceba69ee4eace918d18b71e5ddee858f,"/**
     * <p><code>StringUtils</code> instances should NOT be constructed in
     * standard programming. Instead, the class should be used as
     * <code>StringUtils.trim( foo "");</code>.</p>",code_comment,code|design-debt
DELETE,1161208206,79e98da8ceba69ee4eace918d18b71e5ddee858f,"/**
     * <p>Remove a specified String from the front and back of a
     * String.</p>
     *
     * <p>If whitespace is wanted to be removed, used the
     * {@link #strip(java.lang.String)} method.</p>
     *
     * @param str the String to remove a string from
     * @param delim the String to remove at start and end
     * @return the stripped String
     */",code_comment,code|design-debt
INSERT,1160842852,270fdef090a4b409d9f0507c00dea932407a1928,"/**
 * <p>This is a utility class used by selectors and DirectoryScanner. The
 * functionality more properly belongs just to selectors, but unfortunately
 * DirectoryScanner exposed these as protected methods. Thus we have to
 * support any subclasses of DirectoryScanner that may access these methods.
 * </p>
 * <p>This is a Singleton.</p>
 *
 * @author Arnout J. Kuiper
 * <a href=mailto:ajkuiper@wxs.nl"">ajkuiper@wxs.nl</a>",code_comment,code|design-debt
INSERT,1160842852,270fdef090a4b409d9f0507c00dea932407a1928,"/**
     * <p><code>StringUtils</code> instances should NOT be constructed in
     * standard programming. Instead, the class should be used as
     * <code>StringUtils.trim( foo "");</code>.</p>",code_comment,code|design-debt
DELETE,1161208206,79e98da8ceba69ee4eace918d18b71e5ddee858f,"/**
 * The java.util.StringTokenizer is horribly broken.
 * Given the string  1,,,3,,4      (, delim)
 * It will return 1,3,4
 * Which is clearly wrong - 1,EMPTY,EMPTY,3,EMPTY,4 is what it should return
 */",code_comment,code|design-debt
INSERT,1160842852,270fdef090a4b409d9f0507c00dea932407a1928,"/**
     * <p>Remove a specified String from the front and back of a
     * String.</p>
     *
     * <p>If whitespace is wanted to be removed, used the
     * {@link #strip(java.lang.String)} method.</p>
     *
     * @param str the String to remove a string from
     * @param delim the String to remove at start and end
     * @return the stripped String
     */",code_comment,code|design-debt
INSERT,1156352313,625012b029d9627d901e1a867047e5986eeedd12,"/**
     * MKLEINT: copied from DefaultMaven. the wagonManager was not injected with proxy info
     * when called in non-execute mode..
     * 
     * @todo [BP] this might not be required if there is a better way to pass
     * them in. It doesn't feel quite right.
     * @todo [JC] we should at least provide a mapping of protocol-to-proxy for
     * the wagons, shouldn't we?
     */",code_comment,code|design-debt
DELETE,1156258689,595b6d223fb87395f223813841985890600c1330,"/**
     * Try to find a report plugin in a model.
     *
     * @param model      Look for the report plugin in this model
     * @param groupId    The groupId for the report plugin to look for
     * @param artifactId The artifactId for the report plugin to look for
     * @return The requested report plugin if it exists, otherwise null
     */",code_comment,code|design-debt
DELETE,1156258516,2d267a1303347321bd70fc67ae24925ef1eaf2db,"/**
     * Try to find a report plugin in a model.
     *
     * @param model      Look for the report plugin in this model
     * @param groupId    The groupId for the report plugin to look for
     * @param artifactId The artifactId for the report plugin to look for
     * @return The requested report plugin if it exists, otherwise null
     */",code_comment,code|design-debt
DELETE,1156258689,595b6d223fb87395f223813841985890600c1330,// TODO: not very good conversion - just omit for now,code_comment,code|design-debt
DELETE,1156258516,2d267a1303347321bd70fc67ae24925ef1eaf2db,// TODO: not very good conversion - just omit for now,code_comment,code|design-debt
INSERT,1160842852,270fdef090a4b409d9f0507c00dea932407a1928,"/**
 * The java.util.StringTokenizer is horribly broken.
 * Given the string  1,,,3,,4      (, delim)
 * It will return 1,3,4
 * Which is clearly wrong - 1,EMPTY,EMPTY,3,EMPTY,4 is what it should return
 */",code_comment,code|design-debt
INSERT,1155229770,97fd4a9ae1b468ac408a1aa1bdb5c60d618cbb37,"/**
 * Temporary class for backwards compatibility. This method
 * should be moved to the MavenReport class, and the other 'generate'
 * method should be dropped. But that will render all reporting mojo's 
 * uncompilable. 
 *
 * @author <a href=mailto:kenney@apache.org"">Kenney Westerhof</a>",code_comment,code|design-debt
INSERT,1155249828,7c43aa27d76581ca0d19d6a482f4e0f023ef9fbb,// FIXME: This will not touch the core maven logger,code_comment,code|design-debt
INSERT,1155249828,7c43aa27d76581ca0d19d6a482f4e0f023ef9fbb,// TODO: When the above prob,code_comment,requirement-debt
DELETE,1160842852,270fdef090a4b409d9f0507c00dea932407a1928,"/*
             * two reasons are mentioned in the API docs for File.list
             * (1) dir is not a directory. This is impossible as
             *     we wouldn't get here in this case.
             * (2) an IO error occurred (why doesn't it throw an exception
             *     then???)
             */",code_comment,code|design-debt
DELETE,1155091869,87e9191936208750dc2f6ee92e909cb5734baca6,// TODO: we need to do some more work here. Some plugins use sys out or log errors at info level.,code_comment,requirement-debt
DELETE,1155091869,87e9191936208750dc2f6ee92e909cb5734baca6,// TODO:Additionally,code_comment,requirement-debt
INSERT,1155091869,87e9191936208750dc2f6ee92e909cb5734baca6,// TODO: we need to do some more work here. Some plugins use sys out or log errors at info level.,code_comment,requirement-debt
INSERT,1155091869,87e9191936208750dc2f6ee92e909cb5734baca6,// TODO:,code_comment,code|design-debt
INSERT,1155087991,52f6e19961e14a669eea307d6ae4bfc97e58daf6,// TODO: we need to do some more work here. Some plugins use sys out or log errors at info level.,code_comment,requirement-debt
INSERT,1155087991,52f6e19961e14a669eea307d6ae4bfc97e58daf6,// TODO:Additionally,code_comment,requirement-debt
DELETE,1160842852,270fdef090a4b409d9f0507c00dea932407a1928,"/**
     * Given a directory and an array of extensions return an array of compliant files.
     *
     * TODO Should an ignore list be passed in?
     * TODO Should a recurse flag be passed in?
     *
     * The given extensions should be like java"" and not like "".java""",code_comment,code|design-debt
INSERT,1155087599,c52dd42d8ecbfc3f20418aa5b03ebf0735af8674,// TODO: we need to do some more work here. Some plugins use sys out or log errors at info level.,code_comment,requirement-debt
INSERT,1155087599,c52dd42d8ecbfc3f20418aa5b03ebf0735af8674,// TODO:Additionally,code_comment,requirement-debt
DELETE,1160842852,270fdef090a4b409d9f0507c00dea932407a1928,"/**
     * Renames a file, even if that involves crossing file system boundaries.
     *
     * <p>This will remove <code>to</code> (if it exists), ensure that
     * <code>to</code>'s parent directory exists and move
     * <code>from</code>, which involves deleting <code>from</code> as
     * well.</p>
     *
     * @throws IOException if anything bad happens during this
     * process.  Note that <code>to</code> may have been deleted
     * already when this happens.
     *
     * @param from the file to move
     * @param to the new file name
     */",code_comment,code|design-debt
DELETE,1160842852,270fdef090a4b409d9f0507c00dea932407a1928,//ok... move the Vector into the files list...,code_comment,code|design-debt
DELETE,1160842852,270fdef090a4b409d9f0507c00dea932407a1928,// FIXME: I'm almost certain this // removal is unnecessary,code_comment,code|design-debt
DELETE,1155012968,6eddbb1242a40cb01bc99d1c3d6376b3c765060d,"/**
     * TODO should throw {@link PluginException} and {@link AbstractArtifactResolutionException}
     * instead of all the subclasses
     */",code_comment,code|design-debt
DELETE,1155012968,6eddbb1242a40cb01bc99d1c3d6376b3c765060d,"/**
     * TODO should throw {@link PluginException} and {@link AbstractArtifactResolutionException}
     * instead of all the subclasses
     */",code_comment,code|design-debt
